htrc-id,pubcity,pubyear,title,oclc,language
None,London ,1789,"[The life and most surprising adventures of Robinson Crusoe ... Twentieth edition, etc.].",752783519,None
None,London ,1801,"The life and most surprising adventures of Robinson Crusoe of York, mariner : who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoue ...",870112635,None
None,London ,1920,[The Life and surprising adventures of] Robinson Crusoe,254655925,None
None,London ,1910,[The Life and surprising adventures of] Robinson Crusoe,254656312,None
None,London ,1814,"The life and most surprising adventures of Robinson Crusoe, of York, mariner. Containing a full and particular account how he lived twenty-eight years in an uninhabited island on the coast of America -- how his ship was lost in a storm, and all his companions drowned; and how he was cast upon the shore by the wreck; with a true relation how he was at last miraculously preserved by pirates. Faithfully epitomized from the three volumes.",67409620,None
None,London ,1755,The life and strange surprising adventures of Robinson Crusoe.,614466782,None
None,London ,1935,Robinson Crusoe ... [Part 1.] Abridged. With illustrations by Howard Davie and R.B. Ogle.,774523781,None
None,London ,1826,The Life And Surprising Adventures Of Robinson Crusoe / 1.,174993102,None
None,London ,1742,"The life and strange surprizing adventures of Robinson Crusoe, or York, mariner.",932838997,None
None,London ,1793,"The Life And Adventures Of Robinson Crusoe : including a Complete Collection of Universally Approved Histories, Adventures, Anecdotes, &c.; by the most Esteemed Authors / 1 (1793).",165563343,None
None,London ,1886,"Robinson Crusoe. Edited after the original editions, with a biographical introd. by Henry Kinsley.",237128472,None
None,London ,1979,The life & [and] surprising adventures of Robinson Crusoe of York,772653158,None
None,London ,1892,"The life and adventures of Robinson Crusoe, of York, mariner : with a memoir by the author.",1006832616,None
None,London ,1907,"The story of Robinson Crusoe in Latin. Adapted from Daniel Defoe's famous book by G.F. Goffeaux. : Ed., amended and rearranged by P.A. Barnett.",187194948,None
None,London ,1979,The life & [and] surprising adventures of Robinson Crusoe of York,772653158,None
None,London ,1892,"The life and adventures of Robinson Crusoe, of York, mariner : with a memoir by the author.",1006832616,None
None,London ,1907,"The story of Robinson Crusoe in Latin. Adapted from Daniel Defoe's famous book by G.F. Goffeaux. : Ed., amended and rearranged by P.A. Barnett.",187194948,None
None,London ,1793,"The Life And Adventures Of Robinson Crusoe : including a Complete Collection of Universally Approved Histories, Adventures, Anecdotes, &c.; by the most Esteemed Authors / 2 (1793).",165563356,None
None,London ,1855,"The life and surprising adventures of Robinson Crusoe, of York, mariner : with a biograph. account of Defoe.",310832090,None
None,London ,1790,"The life and strange surprizing adventures of Robinson Crusoe of York, mariner : who lived eight and twenty years all alone in an uninhabited island ... 2. (1790). - 456 S. : Ill.",630359207,None
None,London ,1790,"The life and strange surprizing adventures of Robinson Crusoe of York, mariner : who lived eight and twenty years all alone in an uninhabited island ... 1. (1790). - 389 S. : Ill.",630359184,None
None,London ,1979,[Prospectus for The life & surprising adventures of Robinson Crusoe of York,1015530662,None
None,London ,1962,Robinson Crusoe : rewritten within the vocabulary of New Method Reader 3,247424278,None
None,London ,1805,"The life and most surprising adventures of Robinson Crusoe ... A new edition, etc.",908022951,None
None,London ,1903,Life and surprising adventures of Robinson Crusoe : with a biographical account of Defoe,9500562,None
None,London ,1865,"Robinson Crusoe of York, mariner : with a biographical account of Defoe.",88012654,None
None,London ,1882,The life and adventures of Robinson Crusoe. With biographical memoir and illustrative notes. ...,315552402,None
None,London ,1783,"The life and most surprizing adventures of Robinson Crusoe. Of York, mariner : who lived eight-and-twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque",811130224,None
None,London ,1890,The life and adventures of Robinson Crusoe. Illustrated by Stanley Berkeley. [With an introduction by Thomas Archer.].,315552464,None
None,London ,1783,"The life and most surprizing adventures of Robinson Crusoe. Of York, mariner : who lived eight-and-twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque",811130224,None
None,London ,1890,The life and adventures of Robinson Crusoe. Illustrated by Stanley Berkeley. [With an introduction by Thomas Archer.].,315552464,None
None,London ,1840,The life and adventures of Robinson Crusoe : with a memoir of the author,258164270,None
None,London ,1840,The life and adventures of Robinson Crusoe : with a memoir of the author,258164270,None
None,London ,1719,"The Life and strange surprizing adventures of Robinson Crusoe, of York, mariner ... : (by Daniel de Foë) the fourth edition ...",461322618,None
None,London ,1879,"The Life and Adventures of Robinson Crusoe ... Illustrated with one hundred and ten wood engravings. [Parts 1 and 2, abridged.].",792779315,None
None,London ,1747,"The history of the most remarkable life, and extraordinary adventures, of the truly honourable Colonel Jaque, vulgarly call'd, Colonel Jack; who was born a gentleman, put apprentice to a pick-pocket, flourish'd six and twenty years as a thief, and was then kidnapp'd to Virginia: ... Written by the author of Robinson Crusoe.",316775408,None
None,London ,1879,"The Life and Adventures of Robinson Crusoe ... Illustrated with one hundred and ten wood engravings. [Parts 1 and 2, abridged.].",792779315,None
None,London ,1747,"The history of the most remarkable life, and extraordinary adventures, of the truly honourable Colonel Jaque, vulgarly call'd, Colonel Jack; who was born a gentleman, put apprentice to a pick-pocket, flourish'd six and twenty years as a thief, and was then kidnapp'd to Virginia: ... Written by the author of Robinson Crusoe.",316775408,None
None,London ,1972,"The life and strange surprizing adventures of Robinson Crusoe of York, mariner: who lived eight and twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river of Oroonoque, having been cast on shore by shipwreck wherein all the men perished but himself i.e. Daniel Defoe.",933041539,None
None,London ,1864,The Life and Adventures of Robinson Crusoe ... Complete edition ... carefully compared with the original edition of 1719. Illustrated in oil-colours by Kronheim.,778286429,None
None,London ,1837,"The life and surprising adventures of Robinson Crusoe, of York, mariner. : With the life of the author.",187194898,None
None,London ,197-,Robinson Crusoe : from the story by Daniel Defoe ; retold by Lornie Leete-Hodge ; illustrated by Reinhard Volker.,220573062,None
None,London ,1891,"The life and strange adventures of Robinson Crusoe, of York, Mariner, as related by himself",21636151,None
None,London ,1820,"The life and surprising adventures of Robinson Crusoe : of York, mariner: who lived eight and twenty years, all alone, on an uninhabited island, near the mouth of the great river Oroonoque. With an account of his travels round three parts of the globe. Written by himself.",911788856,None
None,London ,19--,"The life and surprising adventures of Robinson Crusoe, of York, mariner. 2",875288982,None
None,London ,1883,"The life and adventures of Robinson Crusoe. With ... illustrations by Thomas Stothard ... and a portrait, etc.",315552423,None
None,London ,1828,"The life and surprising adventures of Robinson Crusoe, of York, Mariner : to which is added the life of De Foe.",642916748,None
None,London ,1831,"The life and surprising adventures of Robinson Crusoe, of York, mariner. : With introductory verses by Bernard Barton, and illustrated with numerous engravings from drawings by George Cruikshank expressely designed for this edition.",187194890,None
